segment_id,label,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_rms,ch1_peak_to_peak,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_rms,ch2_peak_to_peak
4109,Other,0.10087361899530004,0.013808262066374881,0.0534090215467253,0.148782274308735,0.10181431682480929,0.0953732527620097,2.070654031618139,0.014456120322859652,2.01809802844412,2.12491607153757,2.07070449317889,0.10681804309344978
4110,Other,0.10032579503143506,0.013945162110070582,0.0495940914362449,0.148782274308735,0.10129033860623464,0.0991881828724901,2.0709302325581374,0.014500919476738719,2.01809802844412,2.12110114142709,2.070981000586189,0.10300311298296982
4111,Other,0.10090490142220598,0.013826214104995717,0.0534090215467253,0.148782274308735,0.10184774581453578,0.0953732527620097,2.071202618568026,0.014446970564514614,2.01428309833364,2.11728621131661,2.0712530029239646,0.10300311298296982
4112,Other,0.10050128181651716,0.014020543595180162,0.0495940914362449,0.144967344198254,0.1014745450320786,0.09537325276200909,2.070875297564547,0.014687717072581017,2.0219129585546,2.12491607153757,2.0709273833468558,0.10300311298296982
4113,Other,0.10058521027894772,0.013828844110225334,0.030519440883843,0.156412134529695,0.10153138163289735,0.12589269364585198,2.071168284197032,0.014477905832688978,2.0219129585546,2.11728621131661,2.0712188853959828,0.09537325276200992
4114,Other,0.10069431728010747,0.01374589408815737,0.0495940914362449,0.148782274308735,0.10162822017918936,0.0991881828724901,2.0713002807788543,0.014277251632882697,2.0219129585546,2.12110114142709,2.0713494859797925,0.09918818287248987
4115,Other,0.10040133064762256,0.013915909186160383,0.0572239516572056,0.148782274308735,0.10136113517660848,0.09155832265152941,2.070988219495817,0.0145391906495791,2.01428309833364,2.12491607153757,2.0710392544216054,0.11063297320392973
4116,Other,0.10060275895745593,0.01451885786693303,0.0495940914362449,0.175486785082097,0.10164503108176112,0.1258926936458521,2.070856222913995,0.014730124259731213,2.01809802844412,2.12491607153757,2.0709086103791066,0.10681804309344978
4117,Other,0.10074848928767628,0.014086403557313798,0.0495940914362449,0.171671854971617,0.10172848597579995,0.12207776353537209,2.070695232863332,0.014426851224119602,2.0219129585546,2.12873100164805,2.070745489295865,0.10681804309344978
4118,Other,0.10058215833485933,0.013980291613067264,0.0534090215467253,0.156412134529695,0.10154909713476094,0.10300311298296969,2.071355978758467,0.014653320782698797,2.02572788866508,2.12110114142709,2.071407808846054,0.09537325276200992
4119,Other,0.10070423609839471,0.014185525729884116,0.0495940914362449,0.152597204419215,0.10169843808237386,0.1030031129829701,2.071209485442225,0.014654852297946054,2.0219129585546,2.12491607153757,2.071261330030984,0.10300311298296982
4120,Other,0.10068897637795281,0.014038858027783438,0.0457791613257645,0.152597204419215,0.1016629701453002,0.10681804309345051,2.0710889336507337,0.014739454262704607,2.01428309833364,2.12873100164805,2.071141381606407,0.11444790331440968
4121,Other,0.10036394433253985,0.014032935473624657,0.0495940914362449,0.152597204419215,0.10134024176008302,0.1030031129829701,2.071020264908745,0.014429575754331745,2.01809802844412,2.12110114142709,2.071070532434648,0.10300311298296982
4122,Other,0.10062030763596415,0.01395767913856055,0.0534090215467253,0.152597204419215,0.10158377387994144,0.0991881828724897,2.0709523591527788,0.014486218887325921,2.01809802844412,2.12491607153757,2.0710030237588044,0.10681804309344978
4123,Other,0.1004112494659098,0.01381985254721527,0.0534090215467253,0.152597204419215,0.10135781836509676,0.0991881828724897,2.0708310443752658,0.014593690987146572,2.01428309833364,2.12491607153757,2.070882466526041,0.11063297320392973
4124,Other,0.10060504791552223,0.014062073555812175,0.0419642312152841,0.160227064640176,0.1015830575380245,0.1182628334248919,2.0707135445278624,0.014600538476699416,2.01809802844412,2.12110114142709,2.070765017865367,0.10300311298296982
4125,Other,0.10088735274369776,0.014108547629961592,0.0495940914362449,0.148782274308735,0.10186907803577196,0.0991881828724901,2.0708463040957072,0.014411754622059693,2.01046816822316,2.12491607153757,2.070896451746957,0.11444790331440968
4126,Other,0.10073475553927856,0.013947131356415196,0.0495940914362449,0.152597204419215,0.10169569040343505,0.1030031129829701,2.0712857840444348,0.014739774254825127,2.01809802844412,2.12110114142709,2.0713382292927562,0.10300311298296982
4127,Other,0.10049975584447296,0.014024422785302115,0.0572239516572056,0.156412134529695,0.10147356975715194,0.0991881828724894,2.070542635658913,0.014590046547185152,2.0219129585546,2.12873100164805,2.0705940392891136,0.10681804309344978
4128,Other,0.10060962583165478,0.014149724015104042,0.0495940914362449,0.148782274308735,0.10159976131708771,0.0991881828724901,2.070972959775375,0.01470604839421855,2.0219129585546,2.11728621131661,2.0710251731884264,0.09537325276200992
4129,Other,0.10035249954220841,0.013886582964232966,0.0534090215467253,0.148782274308735,0.1013087427164678,0.0953732527620097,2.0708936092290773,0.014539110249247252,2.0219129585546,2.12491607153757,2.0709446459219216,0.10300311298296982
4130,Other,0.10078816456082529,0.014104258199893858,0.0534090215467253,0.152597204419215,0.10177025211184883,0.0991881828724897,2.0709912714399055,0.014528684869895047,2.0219129585546,2.12873100164805,2.071042232564156,0.10681804309344978
4131,Other,0.10046771043154493,0.013696665344024831,0.0457791613257645,0.152597204419215,0.10139703881723061,0.10681804309345051,2.070637245925653,0.014438598787001957,2.01809802844412,2.12873100164805,2.0706875856462523,0.11063297320392973
4132,Other,0.10021058414209856,0.014191630256358606,0.0495940914362449,0.152597204419215,0.10121049127157622,0.1030031129829701,2.070514405176095,0.014807284473934241,2.0219129585546,2.12491607153757,2.0705673516491108,0.10300311298296982
4133,Other,0.10051883049502536,0.014086516978588532,0.0495940914362449,0.152597204419215,0.10150106031306129,0.1030031129829701,2.0708806384667016,0.014541259744115206,2.01809802844412,2.12491607153757,2.0709316905709856,0.10681804309344978
4134,Other,0.10060733687358851,0.014271314468372487,0.0457791613257645,0.144967344198254,0.1016145001928903,0.0991881828724895,2.0711095342733303,0.014506640998550115,2.0028383080022,2.11728621131661,2.071160337972643,0.11444790331441013
4135,Other,0.10035097357016423,0.013934210158240638,0.0534090215467253,0.148782274308735,0.10131377058037973,0.0953732527620097,2.0711499725325013,0.014439416752620985,2.02572788866508,2.12110114142709,2.071200305493782,0.09537325276200992
4136,Other,0.10010300311298301,0.01397550895555345,0.0534090215467253,0.148782274308735,0.10107386448931613,0.0953732527620097,2.0707135445278624,0.014354247275741536,2.02572788866508,2.12491607153757,2.070763295962626,0.09918818287248987
4137,Other,0.10058673625099192,0.01386043673295899,0.0534090215467253,0.152597204419215,0.10153720114349701,0.0991881828724897,2.07031602881035,0.014593955757046789,2.0219129585546,2.12110114142709,2.0703674656190136,0.09918818287248987
4138,Other,0.10039141182933531,0.013876869415253382,0.0457791613257645,0.160227064640176,0.10134595736315881,0.1144479033144115,2.0713155404992962,0.014611969173622662,2.0219129585546,2.12491607153757,2.0713670794808494,0.10300311298296982
4139,Other,0.10037081120673873,0.013662084468899651,0.0534090215467253,0.152597204419215,0.10129635874173433,0.0991881828724897,2.0709050540194087,0.014203071981888866,2.01809802844412,2.11728621131661,2.070953758541424,0.09918818287248987
